OID_,origin,TRANS_TOT4,POP40,IsDisadv,DISPOP40,origin_num
,"1,037.000000000000000",144.000000000000000,"1,511.000000000000000",0,0.000000000000000,"1,037"
,"1,038.000000000000000",96.000000000000000,"1,772.000000000000000",0,0.000000000000000,"1,038"
,"1,039.000000000000000",620.392761304000030,"3,845.000000000000000",0,0.000000000000000,"1,039"
,104.000000000000000,"102,035.973975000000000","3,846.000000000000000",0,0.000000000000000,104
,"1,040.000000000000000",670.478280025000000,"1,616.000000000000000",0,0.000000000000000,"1,040"
,"1,041.000000000000000",660.634010834000040,"2,742.000000000000000",0,0.000000000000000,"1,041"
,"1,042.000000000000000","1,428.884367149999900","1,751.000000000000000",0,0.000000000000000,"1,042"
,"1,043.000000000000000","2,369.515747259999900","1,813.000000000000000",0,0.000000000000000,"1,043"
,"1,044.000000000000000",328.000000000000000,"2,663.000000000000000",0,0.000000000000000,"1,044"
,"1,045.000000000000000",624.289096506999950,"1,597.000000000000000",0,0.000000000000000,"1,045"
,"1,046.000000000000000",709.000000000000000,"1,526.000000000000000",0,0.000000000000000,"1,046"
,"1,047.000000000000000",329.000000000000000,654.000000000000000,0,0.000000000000000,"1,047"
,"1,048.000000000000000",254.000000000000000,"1,601.000000000000000",0,0.000000000000000,"1,048"
,"1,049.000000000000000",334.863276278000000,"1,706.000000000000000",0,0.000000000000000,"1,049"
,105.000000000000000,"123,491.562874000000000","1,903.000000000000000",0,0.000000000000000,105
,"1,050.000000000000000","1,508.943331640000000","1,581.000000000000000",0,0.000000000000000,"1,050"
,"1,051.000000000000000",764.001757603999980,"2,147.000000000000000",0,0.000000000000000,"1,051"
,"1,052.000000000000000",929.320032983000030,"2,352.000000000000000",0,0.000000000000000,"1,052"
,"1,053.000000000000000","2,049.729839539999800","2,374.000000000000000",0,0.000000000000000,"1,053"
,"1,054.000000000000000","3,098.185635110000000","1,808.000000000000000",0,0.000000000000000,"1,054"
,"1,055.000000000000000","1,469.173894380000100","1,652.000000000000000",0,0.000000000000000,"1,055"
,"1,056.000000000000000","2,291.372446630000000","2,680.000000000000000",0,0.000000000000000,"1,056"
,"1,057.000000000000000","2,522.064393759999800","4,009.000000000000000",0,0.000000000000000,"1,057"
,"1,058.000000000000000","3,293.447095290000100",864.000000000000000,1,864.000000000000000,"1,058"
,"1,059.000000000000000","2,582.947297709999900","1,796.000000000000000",0,0.000000000000000,"1,059"
,106.000000000000000,"115,339.613375000000000","3,668.000000000000000",0,0.000000000000000,106
,"1,060.000000000000000","1,546.194265050000000","1,827.000000000000000",0,0.000000000000000,"1,060"
,"1,061.000000000000000","2,615.160086590000000","2,341.000000000000000",0,0.000000000000000,"1,061"
,"1,062.000000000000000","2,573.232915399999900","2,988.000000000000000",0,0.000000000000000,"1,062"
,"1,063.000000000000000","1,931.514678139999900","3,311.000000000000000",0,0.000000000000000,"1,063"
,"1,064.000000000000000","1,086.485194039999900","2,051.000000000000000",0,0.000000000000000,"1,064"
,"1,065.000000000000000","1,259.621445940000100","1,732.000000000000000",0,0.000000000000000,"1,065"
,"1,066.000000000000000",111.908042134000000,"1,172.000000000000000",0,0.000000000000000,"1,066"
,"1,067.000000000000000",205.453356681999990,"2,426.000000000000000",0,0.000000000000000,"1,067"
,"1,068.000000000000000",541.000000000000000,"2,255.000000000000000",0,0.000000000000000,"1,068"
,"1,069.000000000000000",249.000000000000000,"1,017.000000000000000",0,0.000000000000000,"1,069"
,107.000000000000000,"84,066.502428599997000","3,127.000000000000000",0,0.000000000000000,107
,"1,070.000000000000000",388.000000000000000,"2,604.000000000000000",0,0.000000000000000,"1,070"
,"1,071.000000000000000",198.459366759000010,"1,132.000000000000000",0,0.000000000000000,"1,071"
,"1,072.000000000000000","1,216.825843560000100","2,320.000000000000000",0,0.000000000000000,"1,072"
,"1,073.000000000000000",958.012324060999960,"1,506.000000000000000",0,0.000000000000000,"1,073"
,"1,074.000000000000000",291.804663887000000,816.000000000000000,0,0.000000000000000,"1,074"
,"1,075.000000000000000",58.320678558399997,"1,033.000000000000000",0,0.000000000000000,"1,075"
,"1,076.000000000000000",210.040087569000010,"2,001.000000000000000",0,0.000000000000000,"1,076"
,"1,077.000000000000000",385.605431493000030,"2,317.000000000000000",0,0.000000000000000,"1,077"
,"1,078.000000000000000",266.961265549000020,"1,290.000000000000000",0,0.000000000000000,"1,078"
,"1,079.000000000000000",334.880030513000010,837.000000000000000,0,0.000000000000000,"1,079"
,108.000000000000000,"116,590.374435000010000","2,067.000000000000000",0,0.000000000000000,108
,"1,080.000000000000000",489.063275179000020,"1,181.000000000000000",0,0.000000000000000,"1,080"
,"1,081.000000000000000","1,467.000000000000000","2,782.000000000000000",0,0.000000000000000,"1,081"
,"1,082.000000000000000",523.000000000000000,"2,394.000000000000000",0,0.000000000000000,"1,082"
,"1,083.000000000000000",180.258246684000000,"1,952.000000000000000",0,0.000000000000000,"1,083"
,"1,084.000000000000000",546.783251610999970,"2,227.000000000000000",0,0.000000000000000,"1,084"
,"1,085.000000000000000",121.000000000000000,834.000000000000000,0,0.000000000000000,"1,085"
,"1,086.000000000000000",237.000000000000000,"1,532.000000000000000",0,0.000000000000000,"1,086"
,"1,087.000000000000000",352.681739660000010,766.000000000000000,0,0.000000000000000,"1,087"
,"1,088.000000000000000",280.290330714999980,"1,061.000000000000000",0,0.000000000000000,"1,088"
,"1,089.000000000000000",336.000000000000000,"1,449.000000000000000",0,0.000000000000000,"1,089"
,109.000000000000000,"134,763.301163000000000","1,676.000000000000000",0,0.000000000000000,109
,"1,090.000000000000000",843.837798748999940,866.000000000000000,0,0.000000000000000,"1,090"
,"1,091.000000000000000","1,663.492551760000000",357.000000000000000,0,0.000000000000000,"1,091"
,"1,092.000000000000000","4,500.960518859999900","1,488.000000000000000",0,0.000000000000000,"1,092"
,"1,093.000000000000000",176.973685722000000,"1,221.000000000000000",0,0.000000000000000,"1,093"
,"1,094.000000000000000","1,386.809770919999900","2,534.000000000000000",0,0.000000000000000,"1,094"
,"1,095.000000000000000",757.012885753999970,"1,786.000000000000000",0,0.000000000000000,"1,095"
,"1,096.000000000000000","1,762.560384019999900",634.000000000000000,0,0.000000000000000,"1,096"
,"1,097.000000000000000","3,255.724476599999900","2,373.000000000000000",0,0.000000000000000,"1,097"
,"1,098.000000000000000","5,971.076080210000300","1,360.000000000000000",0,0.000000000000000,"1,098"
,"1,099.000000000000000","3,009.853173479999900","1,223.000000000000000",0,0.000000000000000,"1,099"
,11.000000000000000,"91,607.548865200006000","1,972.000000000000000",0,0.000000000000000,11
,110.000000000000000,"142,364.501867999990000","1,549.000000000000000",1,"1,549.000000000000000",110
,"1,100.000000000000000","5,962.039556789999600","2,293.000000000000000",0,0.000000000000000,"1,100"
,"1,101.000000000000000","4,740.108909730000100","1,858.000000000000000",0,0.000000000000000,"1,101"
,"1,102.000000000000000","3,806.474002590000100",980.000000000000000,0,0.000000000000000,"1,102"
,"1,103.000000000000000","6,052.863637110000100",615.000000000000000,0,0.000000000000000,"1,103"
,"1,104.000000000000000",131.000000000000000,772.000000000000000,0,0.000000000000000,"1,104"
,"1,105.000000000000000","1,830.321802550000000","2,168.000000000000000",0,0.000000000000000,"1,105"
,"1,106.000000000000000","2,319.439832640000100","3,158.000000000000000",0,0.000000000000000,"1,106"
,"1,107.000000000000000","1,740.203165019999900","1,584.000000000000000",0,0.000000000000000,"1,107"
,"1,108.000000000000000","2,928.811538269999800","2,304.000000000000000",0,0.000000000000000,"1,108"
,"1,109.000000000000000",72.000000000000000,850.000000000000000,0,0.000000000000000,"1,109"
,111.000000000000000,"113,567.636665000000000","2,038.000000000000000",1,"2,038.000000000000000",111
,"1,110.000000000000000","1,531.094894390000000","2,975.000000000000000",0,0.000000000000000,"1,110"
,"1,111.000000000000000",892.229075903999960,742.000000000000000,0,0.000000000000000,"1,111"
,"1,112.000000000000000",229.126485089000000,"1,852.000000000000000",0,0.000000000000000,"1,112"
,"1,113.000000000000000",330.656697452000000,830.000000000000000,0,0.000000000000000,"1,113"
,"1,114.000000000000000","3,199.374594739999800","2,523.000000000000000",0,0.000000000000000,"1,114"
,"1,115.000000000000000",332.666952783999990,862.000000000000000,0,0.000000000000000,"1,115"
,"1,116.000000000000000","1,248.633407719999900","1,315.000000000000000",0,0.000000000000000,"1,116"
,"1,117.000000000000000","2,648.059810350000100","2,417.000000000000000",0,0.000000000000000,"1,117"
,"1,118.000000000000000","2,905.661775489999900",787.000000000000000,0,0.000000000000000,"1,118"
,"1,119.000000000000000","7,708.705612359999600",456.000000000000000,0,0.000000000000000,"1,119"
,112.000000000000000,"134,637.457949000000000","3,183.000000000000000",1,"3,183.000000000000000",112
,"1,120.000000000000000","6,311.507947330000200","1,738.000000000000000",0,0.000000000000000,"1,120"
,"1,121.000000000000000","17,801.877828000001000",849.000000000000000,0,0.000000000000000,"1,121"
,"1,122.000000000000000","4,896.651922439999900","5,777.000000000000000",0,0.000000000000000,"1,122"
,"1,123.000000000000000","5,668.210024779999900","1,639.000000000000000",0,0.000000000000000,"1,123"
,"1,124.000000000000000","14,476.383023799999000","1,556.000000000000000",0,0.000000000000000,"1,124"
,"1,125.000000000000000","7,525.115546410000200","1,996.000000000000000",0,0.000000000000000,"1,125"
,"1,126.000000000000000","10,671.331851700001000","2,265.000000000000000",0,0.000000000000000,"1,126"
,"1,127.000000000000000","10,456.251781299999000",954.000000000000000,0,0.000000000000000,"1,127"
,"1,128.000000000000000","17,990.452899299999000","3,900.000000000000000",0,0.000000000000000,"1,128"
,"1,129.000000000000000","2,725.038875910000100","3,449.000000000000000",0,0.000000000000000,"1,129"
,113.000000000000000,"134,206.817688000010000","2,872.000000000000000",1,"2,872.000000000000000",113
,"1,130.000000000000000","4,474.727151000000000","2,394.000000000000000",0,0.000000000000000,"1,130"
,"1,131.000000000000000","4,559.687965279999800","3,726.000000000000000",0,0.000000000000000,"1,131"
,"1,132.000000000000000",644.233052411000020,"3,604.000000000000000",0,0.000000000000000,"1,132"
,"1,133.000000000000000","7,544.507511849999900","1,778.000000000000000",0,0.000000000000000,"1,133"
,"1,134.000000000000000","11,945.930447600000000","1,869.000000000000000",0,0.000000000000000,"1,134"
,"1,135.000000000000000","13,892.133856099999000","2,560.000000000000000",0,0.000000000000000,"1,135"
,"1,136.000000000000000",487.000000000000000,"1,014.000000000000000",0,0.000000000000000,"1,136"
,"1,137.000000000000000","1,605.431654210000000","2,264.000000000000000",0,0.000000000000000,"1,137"
,"1,138.000000000000000",552.228000777000030,879.000000000000000,0,0.000000000000000,"1,138"
,"1,139.000000000000000",86.000000000000000,"1,519.000000000000000",0,0.000000000000000,"1,139"
,114.000000000000000,"152,994.498205000010000","2,525.000000000000000",1,"2,525.000000000000000",114
,"1,140.000000000000000",342.567152215000020,"1,116.000000000000000",0,0.000000000000000,"1,140"
,"1,141.000000000000000","1,333.669748640000100","3,857.000000000000000",0,0.000000000000000,"1,141"
,"1,142.000000000000000",424.666028826000000,"1,250.000000000000000",0,0.000000000000000,"1,142"
,"1,143.000000000000000","1,697.151046590000100",281.000000000000000,0,0.000000000000000,"1,143"
,"1,144.000000000000000","4,328.442341529999800",636.000000000000000,0,0.000000000000000,"1,144"
,"1,145.000000000000000","4,756.346325649999900",770.000000000000000,0,0.000000000000000,"1,145"
,"1,146.000000000000000","5,365.558098100000300","2,209.000000000000000",0,0.000000000000000,"1,146"
,"1,147.000000000000000","4,163.169918599999600",581.000000000000000,0,0.000000000000000,"1,147"
,"1,148.000000000000000","4,678.805658150000500","1,020.000000000000000",0,0.000000000000000,"1,148"
,"1,149.000000000000000","3,983.812450450000100","1,167.000000000000000",1,"1,167.000000000000000","1,149"
,115.000000000000000,"147,540.759912000010000","3,005.000000000000000",0,0.000000000000000,115
,"1,150.000000000000000",523.902988135999980,"4,141.000000000000000",0,0.000000000000000,"1,150"
,"1,151.000000000000000","2,402.397171310000000",897.000000000000000,0,0.000000000000000,"1,151"
,"1,152.000000000000000",957.973672020999970,630.000000000000000,0,0.000000000000000,"1,152"
,"1,153.000000000000000","1,345.716209810000000","2,568.000000000000000",0,0.000000000000000,"1,153"
,"1,154.000000000000000","1,348.803676620000000","1,535.000000000000000",0,0.000000000000000,"1,154"
,"1,155.000000000000000",990.554929663000050,"4,763.000000000000000",0,0.000000000000000,"1,155"
,"1,156.000000000000000",704.646441622000000,"1,544.000000000000000",0,0.000000000000000,"1,156"
,"1,157.000000000000000","4,241.008803140000100",972.000000000000000,0,0.000000000000000,"1,157"
,"1,158.000000000000000","2,648.377380819999900","3,699.000000000000000",0,0.000000000000000,"1,158"
,"1,159.000000000000000","5,554.677671770000400",946.000000000000000,0,0.000000000000000,"1,159"
,116.000000000000000,"147,165.665528000010000","1,204.000000000000000",0,0.000000000000000,116
,"1,160.000000000000000","2,469.164105010000200","4,403.000000000000000",0,0.000000000000000,"1,160"
,"1,161.000000000000000","1,745.407465670000000","1,913.000000000000000",0,0.000000000000000,"1,161"
,"1,162.000000000000000","8,280.133248370000700",963.000000000000000,1,963.000000000000000,"1,162"
,"1,163.000000000000000","3,858.889594480000100","1,708.000000000000000",1,"1,708.000000000000000","1,163"
,"1,164.000000000000000","6,507.807495400000300",851.000000000000000,0,0.000000000000000,"1,164"
,"1,165.000000000000000","10,149.410173900000000","1,434.000000000000000",0,0.000000000000000,"1,165"
,"1,166.000000000000000","5,337.596468310000100","2,138.000000000000000",0,0.000000000000000,"1,166"
,"1,167.000000000000000","7,392.923074170000300",26.000000000000000,0,0.000000000000000,"1,167"
,"1,168.000000000000000","2,014.463356490000000","3,067.000000000000000",0,0.000000000000000,"1,168"
,"1,169.000000000000000","4,576.267254379999900","2,150.000000000000000",1,"2,150.000000000000000","1,169"
,117.000000000000000,"151,452.797194999990000","2,938.000000000000000",0,0.000000000000000,117
,"1,170.000000000000000","2,634.756543189999800","1,529.000000000000000",0,0.000000000000000,"1,170"
,"1,171.000000000000000","2,417.625025299999800","2,385.000000000000000",0,0.000000000000000,"1,171"
,"1,172.000000000000000","3,043.434308830000200","1,185.000000000000000",0,0.000000000000000,"1,172"
,"1,173.000000000000000","4,502.471251709999700","1,915.000000000000000",0,0.000000000000000,"1,173"
,"1,174.000000000000000","9,050.727213710000800","2,505.000000000000000",0,0.000000000000000,"1,174"
,"1,175.000000000000000","3,286.580009790000100","2,772.000000000000000",0,0.000000000000000,"1,175"
,"1,176.000000000000000","3,103.089114299999900","1,187.000000000000000",0,0.000000000000000,"1,176"
,"1,177.000000000000000","3,477.932369830000000","4,078.000000000000000",0,0.000000000000000,"1,177"
,"1,178.000000000000000",279.219399435000010,"1,109.000000000000000",0,0.000000000000000,"1,178"
,"1,179.000000000000000",469.888226377000020,"1,246.000000000000000",0,0.000000000000000,"1,179"
,118.000000000000000,"155,142.026520999990000",934.000000000000000,0,0.000000000000000,118
,"1,180.000000000000000","6,112.039842530000000","1,589.000000000000000",0,0.000000000000000,"1,180"
,"1,181.000000000000000","5,435.943006159999600","3,112.000000000000000",0,0.000000000000000,"1,181"
,"1,182.000000000000000","3,609.434927190000100","2,036.000000000000000",0,0.000000000000000,"1,182"
,"1,183.000000000000000","3,258.597653570000100","1,794.000000000000000",0,0.000000000000000,"1,183"
,"1,184.000000000000000","2,753.576537410000100","2,056.000000000000000",0,0.000000000000000,"1,184"
,"1,185.000000000000000","1,795.447281040000000","3,063.000000000000000",0,0.000000000000000,"1,185"
,"1,186.000000000000000","6,377.705242899999600","1,925.000000000000000",0,0.000000000000000,"1,186"
,"1,187.000000000000000","3,533.930067939999800","1,630.000000000000000",0,0.000000000000000,"1,187"
,"1,188.000000000000000",305.545209847000020,"2,213.000000000000000",0,0.000000000000000,"1,188"
,"1,189.000000000000000",40.000000000000000,"2,173.000000000000000",0,0.000000000000000,"1,189"
,119.000000000000000,"113,903.369731000000000",689.000000000000000,0,0.000000000000000,119
,"1,190.000000000000000","1,354.214833120000100","1,253.000000000000000",0,0.000000000000000,"1,190"
,"1,191.000000000000000","2,356.275583189999900","4,695.000000000000000",0,0.000000000000000,"1,191"
,"1,192.000000000000000","4,986.155877019999900","2,446.000000000000000",0,0.000000000000000,"1,192"
,"1,193.000000000000000","4,886.452577969999800",309.000000000000000,0,0.000000000000000,"1,193"
,"1,194.000000000000000","2,184.202024459999800","1,925.000000000000000",0,0.000000000000000,"1,194"
,"1,195.000000000000000","4,905.655133899999800",680.000000000000000,0,0.000000000000000,"1,195"
,"1,196.000000000000000","2,273.495993030000100","1,168.000000000000000",0,0.000000000000000,"1,196"
,"1,197.000000000000000","3,923.646668410000100","3,156.000000000000000",0,0.000000000000000,"1,197"
,"1,198.000000000000000","2,026.799432070000000","2,773.000000000000000",0,0.000000000000000,"1,198"
,"1,199.000000000000000","3,764.043732359999900","3,408.000000000000000",0,0.000000000000000,"1,199"
,12.000000000000000,"49,256.445115000002000","1,005.000000000000000",1,"1,005.000000000000000",12
,120.000000000000000,"155,356.134433000000000","1,670.000000000000000",0,0.000000000000000,120
,"1,200.000000000000000","1,301.918445609999900","2,783.000000000000000",0,0.000000000000000,"1,200"
,"1,201.000000000000000",816.256424435999970,"2,637.000000000000000",0,0.000000000000000,"1,201"
,"1,202.000000000000000","1,905.032499409999900","1,344.000000000000000",0,0.000000000000000,"1,202"
,"1,203.000000000000000","1,669.069684910000000","2,818.000000000000000",0,0.000000000000000,"1,203"
,"1,204.000000000000000","1,832.280178609999900","1,923.000000000000000",0,0.000000000000000,"1,204"
,"1,205.000000000000000","1,378.984206320000100","1,238.000000000000000",0,0.000000000000000,"1,205"
,"1,206.000000000000000","1,201.575768380000000","3,238.000000000000000",0,0.000000000000000,"1,206"
,"1,207.000000000000000","7,419.114957670000000","2,567.000000000000000",0,0.000000000000000,"1,207"
,"1,208.000000000000000","4,179.106786450000100","1,658.000000000000000",0,0.000000000000000,"1,208"
,"1,209.000000000000000","4,406.096886960000100","3,065.000000000000000",0,0.000000000000000,"1,209"
,121.000000000000000,"160,176.688123000000000","1,923.000000000000000",1,"1,923.000000000000000",121
,"1,210.000000000000000","4,077.779533060000200","2,643.000000000000000",1,"2,643.000000000000000","1,210"
,"1,211.000000000000000","2,685.133281089999900","1,920.000000000000000",0,0.000000000000000,"1,211"
,"1,212.000000000000000","2,122.453978000000000","1,669.000000000000000",1,"1,669.000000000000000","1,212"
,"1,213.000000000000000","1,354.396892960000100","1,365.000000000000000",1,"1,365.000000000000000","1,213"
,"1,214.000000000000000","3,637.915152959999900",601.000000000000000,0,0.000000000000000,"1,214"
,"1,215.000000000000000","2,912.683176330000200","1,466.000000000000000",0,0.000000000000000,"1,215"
,"1,216.000000000000000","3,460.426839369999900","1,635.000000000000000",0,0.000000000000000,"1,216"
,"1,217.000000000000000","1,467.323229260000100","3,594.000000000000000",0,0.000000000000000,"1,217"
,"1,218.000000000000000","1,512.614977740000100","3,265.000000000000000",0,0.000000000000000,"1,218"
,"1,219.000000000000000","8,818.000000000000000",99.000000000000000,0,0.000000000000000,"1,219"
,122.000000000000000,"169,864.260076000010000","1,545.000000000000000",0,0.000000000000000,122
,"1,220.000000000000000","28,209.357791200000000","3,194.000000000000000",0,0.000000000000000,"1,220"
,"1,221.000000000000000",274.000000000000000,"2,985.000000000000000",0,0.000000000000000,"1,221"
,"1,222.000000000000000",697.986981504000030,"2,596.000000000000000",0,0.000000000000000,"1,222"
,"1,223.000000000000000",196.000000000000000,"1,580.000000000000000",0,0.000000000000000,"1,223"
,"1,224.000000000000000",765.022218962000010,"2,806.000000000000000",0,0.000000000000000,"1,224"
,"1,225.000000000000000",890.526880533000050,"1,686.000000000000000",0,0.000000000000000,"1,225"
,"1,226.000000000000000",121.000000000000000,990.000000000000000,0,0.000000000000000,"1,226"
,"1,227.000000000000000",636.877947644999950,793.000000000000000,0,0.000000000000000,"1,227"
,"1,228.000000000000000",704.000000000000000,"2,281.000000000000000",0,0.000000000000000,"1,228"
,"1,229.000000000000000",410.000000000000000,"2,580.000000000000000",0,0.000000000000000,"1,229"
,123.000000000000000,"154,958.432168000000000",945.000000000000000,0,0.000000000000000,123
,"1,230.000000000000000","1,822.123757670000000","1,946.000000000000000",0,0.000000000000000,"1,230"
,"1,231.000000000000000","2,321.003185370000200","3,462.000000000000000",0,0.000000000000000,"1,231"
,"1,232.000000000000000",284.883767578000000,"1,873.000000000000000",0,0.000000000000000,"1,232"
,"1,233.000000000000000",866.605064642999990,"1,129.000000000000000",0,0.000000000000000,"1,233"
,"1,234.000000000000000","1,618.704280689999900","3,540.000000000000000",0,0.000000000000000,"1,234"
,"1,235.000000000000000","2,557.615112519999900","3,095.000000000000000",0,0.000000000000000,"1,235"
,"1,236.000000000000000",550.742601069999980,"1,034.000000000000000",0,0.000000000000000,"1,236"
,"1,237.000000000000000",687.485454506000000,"2,031.000000000000000",0,0.000000000000000,"1,237"
,"1,238.000000000000000",339.000000000000000,"2,790.000000000000000",0,0.000000000000000,"1,238"
,"1,239.000000000000000","2,170.000000000000000","1,226.000000000000000",0,0.000000000000000,"1,239"
,124.000000000000000,"172,639.656637999990000","1,311.000000000000000",1,"1,311.000000000000000",124
,"1,240.000000000000000",499.328889612000010,"1,233.000000000000000",0,0.000000000000000,"1,240"
,"1,241.000000000000000","1,016.288060399999900","1,090.000000000000000",0,0.000000000000000,"1,241"
,"1,242.000000000000000","1,235.709787009999900","3,202.000000000000000",0,0.000000000000000,"1,242"
,"1,243.000000000000000",878.962580502000040,"1,564.000000000000000",0,0.000000000000000,"1,243"
,"1,244.000000000000000","1,529.381900780000000","2,823.000000000000000",0,0.000000000000000,"1,244"
,"1,245.000000000000000","4,455.978270120000200","2,784.000000000000000",0,0.000000000000000,"1,245"
,"1,246.000000000000000","2,144.164210580000100","1,518.000000000000000",0,0.000000000000000,"1,246"
,"1,247.000000000000000","2,390.777232399999800","1,644.000000000000000",0,0.000000000000000,"1,247"
,"1,248.000000000000000","2,643.209973940000100","4,629.000000000000000",0,0.000000000000000,"1,248"
,"1,249.000000000000000","5,768.553770589999700","1,831.000000000000000",0,0.000000000000000,"1,249"
,125.000000000000000,"183,314.545371999990000","1,216.000000000000000",1,"1,216.000000000000000",125
,"1,250.000000000000000","8,361.082072150000400","2,513.000000000000000",0,0.000000000000000,"1,250"
,"1,251.000000000000000","14,729.886672099999000","1,719.000000000000000",0,0.000000000000000,"1,251"
,"1,252.000000000000000","5,680.830620980000300","2,575.000000000000000",0,0.000000000000000,"1,252"
,"1,253.000000000000000","17,448.868483499999000","2,909.000000000000000",0,0.000000000000000,"1,253"
,"1,254.000000000000000","1,355.213738700000000","1,222.000000000000000",0,0.000000000000000,"1,254"
,"1,255.000000000000000","2,472.753598540000000","2,851.000000000000000",0,0.000000000000000,"1,255"
,"1,256.000000000000000","2,825.353621620000000","1,571.000000000000000",0,0.000000000000000,"1,256"
,"1,257.000000000000000","2,409.196031670000100","3,278.000000000000000",0,0.000000000000000,"1,257"
,"1,258.000000000000000",855.504610077000050,"2,083.000000000000000",0,0.000000000000000,"1,258"
,"1,259.000000000000000","3,111.071949369999900","3,430.000000000000000",0,0.000000000000000,"1,259"
,126.000000000000000,"122,231.960823999990000","2,560.000000000000000",1,"2,560.000000000000000",126
,"1,260.000000000000000","1,135.793363090000000","3,250.000000000000000",0,0.000000000000000,"1,260"
,"1,261.000000000000000","1,855.276099740000100","3,484.000000000000000",0,0.000000000000000,"1,261"
,"1,262.000000000000000","10,555.092117599999000","2,544.000000000000000",0,0.000000000000000,"1,262"
,"1,263.000000000000000","4,027.056391030000200","1,683.000000000000000",0,0.000000000000000,"1,263"
,"1,264.000000000000000","8,778.471739399999900","1,613.000000000000000",0,0.000000000000000,"1,264"
